term_id,term_str,n,num,stop,p_stem
18793,schooled,1,0,0,school
18794,schoolgirls,1,0,0,schoolgirl
18795,schoolhouse,44,0,0,schoolhous
18796,schoolhouses,9,0,0,schoolhous
18797,schooling,8,0,0,school
18798,schoolmaam,1,0,0,schoolmaam
18799,schoolmates,2,0,0,schoolmat
18800,schoolroom,4,0,0,schoolroom
18801,schools,186,0,0,school
18802,schoolteacher,1,0,0,schoolteach
18803,schooner,1,0,0,schooner
18804,schubert,1,0,0,schubert
18805,schuberts,1,0,0,schubert
18806,schurz,5,0,0,schurz
18807,schweinfurth,7,0,0,schweinfurth
18808,science,37,0,0,scienc
18809,sciences,6,0,0,scienc
18810,scientific,35,0,0,scientif
18811,scientifically,2,0,0,scientif
18812,scientist,3,0,0,scientist
18813,scientists,7,0,0,scientist
18814,scion,1,0,0,scion
18815,scoff,1,0,0,scoff
18816,scoffed,1,0,0,scof
18817,scoffer,2,0,0,scoffer
18818,scoffing,1,0,0,scof
18819,scold,4,0,0,scold
18820,scolded,3,0,0,scold
18821,scolding,1,0,0,scold
18822,scoldings,1,0,0,scold
18823,scope,4,0,0,scope
18824,scorching,2,0,0,scorch
18825,score,14,0,0,score
18826,score267,1,0,0,score267
18827,scores,15,0,0,score
18828,scoring,1,0,0,score
18829,scorn,11,0,0,scorn
18830,scorned,3,0,0,scorn
18831,scornful,1,0,0,scorn
18832,scornfully,2,0,0,scorn
18833,scorns,1,0,0,scorn
18834,scorpion,1,0,0,scorpion
18835,scorpions,2,0,0,scorpion
18836,scotch,8,0,0,scotch
18837,scotia,2,0,0,scotia
18838,scotland,17,0,0,scotland
18839,scotlands,1,0,0,scotland
18840,scott,15,0,0,scott
18841,scottish,1,0,0,scottish
18842,scotts,1,0,0,scott
18843,scoundrel,5,0,0,scoundrel
18844,scour,1,0,0,scour
18845,scoured,1,0,0,scour
18846,scourge,5,0,0,scourg
18847,scourged,2,0,0,scourg
18848,scourging,1,0,0,scourg
18849,scourgings,2,0,0,scourg
18850,scouring,1,0,0,scour
18851,scouted,1,0,0,scout
18852,scouting,1,0,0,scout
18853,scouts,3,0,0,scout
18854,scow,2,0,0,scow
18855,scowl,2,0,0,scowl
18856,scowled,2,0,0,scowl
18857,scowling,1,0,0,scowl
18858,scramble,3,0,0,scrambl
18859,scrambling,2,0,0,scrambl
18860,scrap,5,0,0,scrap
18861,scrape,2,0,0,scrape
18862,scraping,3,0,0,scrape
18863,scraps,1,0,0,scrap
18864,scratched,1,0,0,scratch
18865,scream,12,0,0,scream
18866,screamed,7,0,0,scream
18867,screaming,2,0,0,scream
18868,screams,6,0,0,scream
18869,screen,2,0,0,screen
18870,screened,1,0,0,screen
18871,screening,1,0,0,screen
18872,screw,3,0,0,screw
18873,screws,3,0,0,screw
18874,scribble,1,0,0,scribbl
18875,scribes,6,0,0,scribe
18876,scrip,1,0,0,scrip
18877,scriptural,1,0,0,scriptur
18878,scripturally,1,0,0,scriptur
18879,scripture,7,0,0,scriptur
18880,scriptures,9,0,0,scriptur
18881,scrub,2,0,0,scrub
18882,scrubbed,1,0,0,scrub
18883,scruples,3,0,0,scrupl
18884,scrupulous,2,0,0,scrupul
18885,scrupulously,5,0,0,scrupul
18886,scrutinised,1,0,0,scrutinis
18887,scrutinizing,1,0,0,scrutin
18888,scuffle,6,0,0,scuffl
18889,sculptor,1,0,0,sculptor
18890,sculptors,3,0,0,sculptor
18891,sculpture,2,0,0,sculptur
18892,sculptured,1,0,0,sculptur
18893,sculptures,2,0,0,sculptur
18894,scum,1,0,0,scum
18895,scurf,2,0,0,scurf
18896,scurrying,2,0,0,scurri
18897,scutari,1,0,0,scutari
18898,scythe,2,0,0,scyth
18899,scythes,2,0,0,scyth
18900,scythian,1,0,0,scythian
18901,sea,116,0,0,sea
18902,sea198,1,0,0,sea198
18903,seaboard,2,0,0,seaboard
18904,seal,7,0,0,seal
18905,sealed,4,0,0,seal
18906,sealing,1,0,0,seal
18907,seals,1,0,0,seal
18908,seam,1,0,0,seam
18909,seamed,2,0,0,seam
18910,seamen,1,0,0,seamen
18911,seamstress,1,0,0,seamstress
18912,seamstresses,2,0,0,seamstress
18913,search,34,0,0,search
18914,searched,7,0,0,search
18915,searchers,1,0,0,searcher
18916,searching,22,0,0,search
18917,searchingly,1,0,0,searchingli
18918,searchings,2,0,0,search
18919,seared,4,0,0,sear
18920,sears,1,0,0,sear
18921,seas,34,0,0,sea
18922,seasick,1,0,0,seasick
18923,season,35,0,0,season
18924,season218,1,0,0,season218
18925,seasoned,1,0,0,season
18926,seasoning,1,0,0,season
18927,seasons,12,0,0,season
18928,seat,57,0,0,seat
18929,seated,22,0,0,seat
18930,seating,4,0,0,seat
18931,seats,28,0,0,seat
18932,seattle,1,0,0,seattl
18933,seceded,3,0,0,seced
18934,secertssic,1,0,0,secertss
18935,secession,2,0,0,secess
18936,secluded,6,0,0,seclud
18937,seclusion,2,0,0,seclus
18938,second,140,0,0,second
18939,secondary,4,0,0,secondari
18940,seconded,2,0,0,second
18941,secondly,23,0,0,secondli
18942,seconds,1,0,0,second
18943,secrecy,6,0,0,secreci
18944,secret,42,0,0,secret
18945,secretaries,2,0,0,secretari
18946,secretary,33,0,0,secretari
18947,secretarys,1,0,0,secretari
18948,secreted,1,0,0,secret
18949,secretly,9,0,0,secretli
18950,secrets,3,0,0,secret
18951,sectarian,2,0,0,sectarian
18952,sectarianism,1,0,0,sectarian
18953,sectarism,1,0,0,sectar
18954,section,42,0,0,section
18955,sectional,4,0,0,section
18956,sectionalism,2,0,0,section
18957,sections,28,0,0,section
18958,sects,4,0,0,sect
18959,secular,1,0,0,secular
18960,secure,113,0,0,secur
18961,secured,63,0,0,secur
18962,securely,4,0,0,secur
18963,securing,46,0,0,secur
18964,security,18,0,0,secur
18965,sedate,2,0,0,sedat
18966,sedateness,1,0,0,sedat
18967,sedgwick,1,0,0,sedgwick
18968,sedgwicks,1,0,0,sedgwick
18969,sedition,1,0,0,sedit
18970,seduced,2,0,0,seduc
18971,seductive,2,0,0,seduct
18972,sedulously,1,0,0,sedul
18973,see,519,0,0,see
18974,seed,17,0,0,seed
18975,seedling,2,0,0,seedl
18976,seeds,9,0,0,seed
18977,seedy,1,0,0,seedi
18978,seeing,56,0,0,see
18979,seek,54,0,0,seek
18980,seekers,1,0,0,seeker
18981,seeking,52,0,0,seek
18982,seeks,9,0,0,seek
18983,seele,1,0,0,seel
18984,seem,102,0,0,seem
18985,seeman,1,0,0,seeman
18986,seemed,367,0,0,seem
18987,seeming,18,0,0,seem
18988,seemingly,7,0,0,seemingli
18989,seemings,1,0,0,seem
18990,seems,124,0,0,seem
18991,seen,236,0,0,seen
18992,seen37,1,0,0,seen37
18993,seep,1,0,0,seep
18994,seeping,1,0,0,seep
18995,seer,6,0,0,seer
18996,seers,1,0,0,seer
18997,sees,34,0,0,see
18998,seethed,1,0,0,seeth
18999,seethes,1,0,0,seeth
19000,seething,3,0,0,seeth
19001,segovia,1,0,0,segovia
19002,segregate,1,0,0,segreg
19003,segregated,2,0,0,segreg
19004,segregating,1,0,0,segreg
19005,segregation,11,0,0,segreg
19006,seine,1,0,0,sein
19007,seize,12,0,0,seiz
19008,seized,60,0,0,seiz
19009,seizes,2,0,0,seiz
19010,seizing,7,0,0,seiz
19011,seizure,1,0,0,seizur
19012,selah,2,0,0,selah
19013,seldom,103,0,0,seldom
19014,select,14,0,0,select
19015,selected,22,0,0,select
19016,selecting,7,0,0,select
19017,selection,20,0,0,select
19018,selections,3,0,0,select
19019,self,216,0,0,self
19020,selfish,33,0,0,selfish
19021,selfishly,2,0,0,selfishli
19022,selfishness,14,0,0,selfish
19023,selfishnesses,1,0,0,selfish
19024,selfs,1,0,0,self
19025,seljukian,1,0,0,seljukian
19026,sell,43,0,0,sell
19027,seller,1,0,0,seller
19028,sellers,1,0,0,seller
19029,selling,18,0,0,sell
19030,sells,6,0,0,sell
19031,selves,4,0,0,selv
19032,semblance,3,0,0,semblanc
19033,semi,17,0,0,semi
19034,seminary,3,0,0,seminari
19035,seminole,2,0,0,seminol
19036,semite,1,0,0,semit
19037,semites,4,0,0,semit
19038,semitic,11,0,0,semit
19039,semper,3,0,0,semper
19040,senaar,1,0,0,senaar
19041,senate,14,0,0,senat
19042,senator,19,0,0,senat
19043,senatorial,2,0,0,senatori
19044,senators,3,0,0,senat
19045,send,91,0,0,send
19046,sende,1,0,0,send
19047,sending,29,0,0,send
19048,sends,9,0,0,send
19049,senegal,8,0,0,seneg
19050,senegalese,1,0,0,senegales
19051,senegambia,2,0,0,senegambia
19052,senior,7,0,0,senior
19053,sennet,1,0,0,sennet
19054,sensation,13,0,0,sensat
19055,sensational,3,0,0,sensat
19056,sensationalism,1,0,0,sensation
19057,sensations,2,0,0,sensat
19058,sense,172,0,0,sens
19059,sense7,1,0,0,sense7
19060,sensed,6,0,0,sens
19061,senseless,2,0,0,senseless
19062,senses,6,0,0,sens
19063,sensibilities,3,0,0,sensibl
19064,sensibility,2,0,0,sensibl
19065,sensible,14,0,0,sensibl
19066,sensibly,4,0,0,sensibl
19067,sensing,1,0,0,sens
19068,sensitive,12,0,0,sensit
19069,sensitiveness,3,0,0,sensit
19070,sensualist,2,0,0,sensualist
19071,sensualists,1,0,0,sensualist
19072,sensuality,1,0,0,sensual
19073,sensuous,2,0,0,sensuou
19074,sent,174,0,0,sent
19075,sent133,1,0,0,sent133
19076,sentence,10,0,0,sentenc
19077,sentenced,1,0,0,sentenc
19078,sentences,3,0,0,sentenc
19079,sentiment,56,0,0,sentiment
19080,sentimental,2,0,0,sentiment
19081,sentimentality,1,0,0,sentiment
19082,sentimentally,1,0,0,sentiment
19083,sentiments,11,0,0,sentiment
19084,sentinel,2,0,0,sentinel
19085,sentineled,1,0,0,sentinel
19086,sentinels,2,0,0,sentinel
19087,separate,46,0,0,separ
19088,separated,28,0,0,separ
19089,separately,8,0,0,separ
19090,separates,1,0,0,separ
19091,separating,3,0,0,separ
19092,separation,40,0,0,separ
19093,separations,1,0,0,separ
19094,separatist,1,0,0,separatist
19095,separators,1,0,0,separ
19096,sepoy,1,0,0,sepoy
19097,sept,2,0,0,sept
19098,september,30,0,0,septemb
19099,sepulcher,1,0,0,sepulch
19100,sepulchres,1,0,0,sepulchr
19101,sequence,1,0,0,sequenc
19102,sequoia,1,0,0,sequoia
19103,seraglios,1,0,0,seraglio
19104,serenade,1,0,0,serenad
19105,serene,3,0,0,seren
19106,serenely,1,0,0,seren
19107,serf,7,0,0,serf
19108,serfdom,32,0,0,serfdom
19109,serfs,13,0,0,serf
19110,sergeant,5,0,0,sergeant
19111,sergeants,1,0,0,sergeant
19112,sergi,1,0,0,sergi
19113,series,41,0,0,seri
19114,serious,45,0,0,seriou
19115,seriously,28,0,0,serious
19116,seriousness,4,0,0,serious
19117,sermon,16,0,0,sermon
19118,sermonizing,1,0,0,sermon
19119,sermons,7,0,0,sermon
19120,serpent,6,0,0,serpent
19121,serpents,2,0,0,serpent
19122,servant,55,0,0,servant
19123,servants,103,0,0,servant
19124,serve,46,0,0,serv
19125,served,54,0,0,serv
19126,server,1,0,0,server
19127,serves,6,0,0,serv
19128,service,156,0,0,servic
19129,serviceable,5,0,0,servic
19130,services,45,0,0,servic
19131,servile,9,0,0,servil
19132,servility,4,0,0,servil
19133,serving,16,0,0,serv
19134,servitude,16,0,0,servitud
19135,session,22,0,0,session
19136,sessions,2,0,0,session
19137,set,197,0,0,set
19138,seth,2,0,0,seth
19139,sets,10,0,0,set
19140,settees,2,0,0,sette
19141,setting,23,0,0,set
19142,settle,35,0,0,settl
19143,settled,72,0,0,settl
19144,settlement,57,0,0,settlement
19145,settlements,15,0,0,settlement
19146,settler,1,0,0,settler
19147,settlers,27,0,0,settler
19148,settles,3,0,0,settl
19149,settling,7,0,0,settl
19150,seven,128,0,0,seven
19151,seventeen,22,0,0,seventeen
19152,seventeenth,26,0,0,seventeenth
19153,seventh,14,0,0,seventh
19154,seventies,1,0,0,seventi
19155,seventy,49,0,0,seventi
19156,several,195,0,0,sever
19157,severally,2,0,0,sever
19158,severance,1,0,0,sever
19159,severe,53,0,0,sever
19160,severed,7,0,0,sever
19161,severely,21,0,0,sever
19162,severer,3,0,0,sever
19163,severes,1,0,0,sever
19164,severest,7,0,0,severest
19165,severity,7,0,0,sever
19166,sevier,9,0,0,sevier
19167,seviers,2,0,0,sevier
19168,seville,4,0,0,sevil
19169,sew,2,0,0,sew
19170,seward,5,0,0,seward
19171,sewed,3,0,0,sew
19172,sewell,2,0,0,sewel
19173,sewerage,1,0,0,sewerag
19174,sewing,27,0,0,sew
19175,sex,13,0,0,sex
19176,sexes,6,0,0,sex
19177,sexual,7,0,0,sexual
19178,sexually,1,0,0,sexual
19179,shabaka,1,0,0,shabaka
19180,shabby,2,0,0,shabbi
19181,shack,1,0,0,shack
19182,shackled,5,0,0,shackl
19183,shackles,4,0,0,shackl
19184,shackling,1,0,0,shackl
19185,shacks,1,0,0,shack
19186,shad,3,0,0,shad
19187,shadd,2,0,0,shadd
19188,shade,20,0,0,shade
19189,shaded,3,0,0,shade
19190,shades,7,0,0,shade
19191,shading,9,0,0,shade
19192,shadow,78,0,0,shadow
19193,shadowed,6,0,0,shadow
19194,shadowings,2,0,0,shadow
19195,shadows,33,0,0,shadow
19196,shadowy,13,0,0,shadowi
19197,shady,3,0,0,shadi
19198,shaft,3,0,0,shaft
19199,shafter,2,0,0,shafter
19200,shake,17,0,0,shake
19201,shaken,3,0,0,shaken
19202,shaker,1,0,0,shaker
19203,shakes,1,0,0,shake
19204,shakespeare,3,0,0,shakespear
19205,shakespeares,1,0,0,shakespear
19206,shaketh,1,0,0,shaketh
19207,shaking,2,0,0,shake
19208,shall,379,0,0,shall
19209,shallow,4,0,0,shallow
19210,shalt,5,0,0,shalt
19211,sham,4,0,0,sham
19212,shame,40,0,0,shame
19213,shamed,3,0,0,shame
19214,shamefaced,1,0,0,shamefac
19215,shameful,8,0,0,shame
19216,shamefully,1,0,0,shame
19217,shameless,10,0,0,shameless
19218,shamelessly,2,0,0,shamelessli
19219,shannon,4,0,0,shannon
19220,shannons,1,0,0,shannon
19221,shanties,3,0,0,shanti
19222,shanty,10,0,0,shanti
19223,shape,30,0,0,shape
19224,shaped,5,0,0,shape
19225,shapeless,3,0,0,shapeless
19226,shapely,1,0,0,shape
19227,shapen,1,0,0,shapen
19228,shapes,3,0,0,shape
19229,shaping,7,0,0,shape
19230,share,52,0,0,share
19231,shared,14,0,0,share
19232,sharer,2,0,0,sharer
19233,sharers,2,0,0,sharer
19234,shares,5,0,0,share
19235,sharing,3,0,0,share
19236,sharks,1,0,0,shark
19237,sharp,31,0,0,sharp
19238,sharpe,1,0,0,sharp
19239,sharpened,3,0,0,sharpen
19240,sharper,2,0,0,sharper
19241,sharpest,1,0,0,sharpest
19242,sharply,8,0,0,sharpli
19243,sharpness210,1,0,0,sharpness210
19244,sharps,6,0,0,sharp
19245,shattered,6,0,0,shatter
19246,shattering,3,0,0,shatter
19247,shaved,2,0,0,shave
19248,shaven,4,0,0,shaven
19249,shaw,9,0,0,shaw
19250,shawl,3,0,0,shawl
19251,shawls,1,0,0,shawl
19252,shays,1,0,0,shay
19253,she,912,0,1,she
19254,she141,1,0,0,she141
19255,sheared,1,0,0,shear
19256,shears,1,0,0,shear
19257,sheba,2,0,0,sheba
19258,shed,11,0,0,shed
19259,shedding,8,0,0,shed
19260,sheds,1,0,0,shed
19261,sheen,5,0,0,sheen
19262,sheep,61,0,0,sheep
19263,sheepmen,1,0,0,sheepmen
19264,sheepskin,2,0,0,sheepskin
19265,sheer,10,0,0,sheer
19266,sheet,4,0,0,sheet
19267,sheets,8,0,0,sheet
19268,sheffield,1,0,0,sheffield
19269,sheiks,1,0,0,sheik
19270,sheldons,1,0,0,sheldon
19271,shelf,4,0,0,shelf
19272,shell,3,0,0,shell
19273,shelling,1,0,0,shell
19274,shells,4,0,0,shell
19275,shelter,31,0,0,shelter
19276,sheltered,8,0,0,shelter
19277,shelterless,1,0,0,shelterless
19278,shelves,2,0,0,shelv
19279,shem,1,0,0,shem
19280,shenandoah,17,0,0,shenandoah
19281,shepherd,6,0,0,shepherd
19282,shepherds,3,0,0,shepherd
19283,shepherdstown241,1,0,0,shepherdstown241
19284,sherbro,1,0,0,sherbro
19285,sheridan,3,0,0,sheridan
19286,sheridans,4,0,0,sheridan
19287,sheriff,10,0,0,sheriff
19288,sheriffs,3,0,0,sheriff
19289,sherman,7,0,0,sherman
19290,shermans,2,0,0,sherman
19291,sherrard,2,0,0,sherrard
19292,shes,3,0,0,she
19293,shesheng,1,0,0,shesheng
19294,shew,1,0,0,shew
19295,shibboleth,1,0,0,shibboleth
19296,shield,13,0,0,shield
19297,shielded,1,0,0,shield
19298,shielding,3,0,0,shield
19299,shields,23,0,0,shield
19300,shiffer,1,0,0,shiffer
19301,shift,3,0,0,shift
19302,shifting,2,0,0,shift
19303,shiftless,10,0,0,shiftless
19304,shiftlessness,8,0,0,shiftless
19305,shifty,1,0,0,shifti
19306,shilling,1,0,0,shill
19307,shillings,1,0,0,shill
19308,shimmering,1,0,0,shimmer
19309,shine,7,0,0,shine
19310,shines,3,0,0,shine
19311,shingle,1,0,0,shingl
19312,shingles,2,0,0,shingl
19313,shinier,1,0,0,shinier
19314,shining,14,0,0,shine
19315,shinings,1,0,0,shine
19316,ship,88,0,0,ship
19317,shipboard,1,0,0,shipboard
19318,shippe,1,0,0,shipp
19319,shipped,8,0,0,ship
19320,shipping,5,0,0,ship
19321,ships,43,0,0,ship
19322,shipyard,3,0,0,shipyard
19323,shipyards,1,0,0,shipyard
19324,shirk,3,0,0,shirk
19325,shirking,1,0,0,shirk
19326,shirks,1,0,0,shirk
19327,shirt,16,0,0,shirt
19328,shirting,1,0,0,shirt
19329,shirts,7,0,0,shirt
19330,shivered,5,0,0,shiver
19331,shivering,2,0,0,shiver
19332,sho,1,0,0,sho
19333,shoa,1,0,0,shoa
19334,shoals,2,0,0,shoal
19335,shock,14,0,0,shock
19336,shocked,7,0,0,shock
19337,shocking,27,0,0,shock
19338,shockingly,2,0,0,shockingli
19339,shocks,2,0,0,shock
19340,shod,2,0,0,shod
19341,shoddy,1,0,0,shoddi
19342,shoe,2,0,0,shoe
19343,shoeing,3,0,0,shoe
19344,shoemaker,5,0,0,shoemak
19345,shoemakers,5,0,0,shoemak
19346,shoemaking,4,0,0,shoemak
19347,shoes,29,0,0,shoe
19348,sholy,1,0,0,sholi
19349,shone,9,0,0,shone
19350,shook,18,0,0,shook
19351,shoot,22,0,0,shoot
19352,shooters,1,0,0,shooter
19353,shooting,15,0,0,shoot
19354,shoots,2,0,0,shoot
19355,shop,53,0,0,shop
19356,shopkeeper,1,0,0,shopkeep
19357,shopping,2,0,0,shop
19358,shops,28,0,0,shop
19359,shore,41,0,0,shore
19360,shoreless,1,0,0,shoreless
19361,shores,24,0,0,shore
19362,shorn,3,0,0,shorn
19363,short,113,0,0,short
19364,shortcoming,2,0,0,shortcom
19365,shortcomings,7,0,0,shortcom
19366,shortened,1,0,0,shorten
19367,shorter,3,0,0,shorter
19368,shortest,5,0,0,shortest
19369,shortly,9,0,0,shortli
19370,shose,1,0,0,shose
19371,shot,46,0,0,shot
19372,shotguns,2,0,0,shotgun
19373,shots,2,0,0,shot
19374,should,643,0,1,should
19375,shoulder,11,0,0,shoulder
19376,shoulder3,1,0,0,shoulder3
19377,shouldered,5,0,0,shoulder
19378,shouldering,1,0,0,shoulder
19379,shoulders,44,0,0,shoulder
19380,shoulders64,1,0,0,shoulders64
19381,shoulders68,1,0,0,shoulders68
19382,shout,11,0,0,shout
19383,shouted,4,0,0,shout
19384,shouting,6,0,0,shout
19385,shouts,5,0,0,shout
19386,shoved,1,0,0,shove
19387,shovel,3,0,0,shovel
19388,shoveled,1,0,0,shovel
19389,shovels,2,0,0,shovel
19390,show,148,0,0,show
19391,showed,64,0,0,show
19392,shower,3,0,0,shower
19393,showing,28,0,0,show
19394,shown,69,0,0,shown
19395,shows,28,0,0,show
19396,showy,3,0,0,showi
19397,shrank,12,0,0,shrank
19398,shreds,1,0,0,shred
19399,shrewd,6,0,0,shrewd
19400,shrewder,1,0,0,shrewder
19401,shrewdest,1,0,0,shrewdest
19402,shrewdly,2,0,0,shrewdli
19403,shrewdness,2,0,0,shrewd
19404,shrewish,2,0,0,shrewish
19405,shriek,5,0,0,shriek
19406,shrieked,5,0,0,shriek
19407,shrieking,4,0,0,shriek
19408,shrieks,5,0,0,shriek
19409,shrift,1,0,0,shrift
19410,shrill,3,0,0,shrill
19411,shriller,1,0,0,shriller
19412,shrink,3,0,0,shrink
19413,shrinking,8,0,0,shrink
19414,shrinks,1,0,0,shrink
19415,shrouded,7,0,0,shroud
19416,shrubbery,11,0,0,shrubberi
19417,shrubs,1,0,0,shrub
19418,shrug,2,0,0,shrug
19419,shrugged,1,0,0,shrug
19420,shrunk,3,0,0,shrunk
19421,shubel,1,0,0,shubel
19422,shubotz,1,0,0,shubotz
19423,shuck,2,0,0,shuck
19424,shucks,1,0,0,shuck
19425,shudder,7,0,0,shudder
19426,shuddered,6,0,0,shudder
19427,shuddering,4,0,0,shudder
19428,shuffles,1,0,0,shuffl
19429,shuffling,1,0,0,shuffl
19430,shun,3,0,0,shun
19431,shunned,9,0,0,shun
19432,shunning,2,0,0,shun
19433,shut,31,0,0,shut
19434,shuts,1,0,0,shut
19435,shutt,1,0,0,shutt
19436,shutter,1,0,0,shutter
19437,shutters,2,0,0,shutter
19438,shutting,4,0,0,shut
19439,shuttle,1,0,0,shuttl
19440,shuttlecock,1,0,0,shuttlecock
19441,shy,4,0,0,shi
19442,shyly,2,0,0,shyli
19443,sibyl,1,0,0,sibyl
19444,sicca,1,0,0,sicca
19445,sick,43,0,0,sick
19446,sicken,3,0,0,sicken
19447,sickened,4,0,0,sicken
19448,sickening,9,0,0,sicken
19449,sickens,2,0,0,sicken
19450,sickle,1,0,0,sickl
19451,sickly,3,0,0,sickli
19452,sickness,18,0,0,sick
19453,siculus,1,0,0,siculu
19454,side,191,0,0,side
19455,side97,1,0,0,side97
19456,sided,3,0,0,side
19457,sidehall,1,0,0,sidehal
19458,sides,33,0,0,side
19459,sidewalk,9,0,0,sidewalk
19460,sidewalks,1,0,0,sidewalk
19461,sideways,1,0,0,sideway
19462,sidjilmessa,1,0,0,sidjilmessa
19463,sidney,1,0,0,sidney
19464,sie,1,0,0,sie
19465,siebert,1,0,0,siebert
19466,siege,1,0,0,sieg
19467,sierra,12,0,0,sierra
19468,sierras,1,0,0,sierra
19469,siever,1,0,0,siever
19470,sif,1,0,0,sif
19471,sifted,1,0,0,sift
19472,sifting,2,0,0,sift
19473,siftings,1,0,0,sift
19474,sigh,8,0,0,sigh
19475,sighed,2,0,0,sigh
19476,sighing,3,0,0,sigh
19477,sighs,2,0,0,sigh
19478,sight,82,0,0,sight
19479,sighted,10,0,0,sight
19480,sights,12,0,0,sight
19481,sign,21,0,0,sign
19482,signal,9,0,0,signal
19483,signals,1,0,0,signal
19484,signature,3,0,0,signatur
19485,signed,11,0,0,sign
19486,significance,21,0,0,signific
19487,significant,13,0,0,signific
19488,signification,1,0,0,signif
19489,signified,1,0,0,signifi
19490,signpost,1,0,0,signpost
19491,signs,38,0,0,sign
19492,silence,74,0,0,silenc
19493,silenced,4,0,0,silenc
19494,silencer,1,0,0,silenc
19495,silences,3,0,0,silenc
19496,silent,77,0,0,silent
19497,silently,31,0,0,silent
19498,silhouette,1,0,0,silhouett
19499,silhouetted,2,0,0,silhouet
19500,silk,6,0,0,silk
19501,silked,1,0,0,silk
19502,silken,8,0,0,silken
19503,sill,1,0,0,sill
19504,silla,1,0,0,silla
19505,sills,1,0,0,sill
19506,silly,10,0,0,silli
19507,silver,28,0,0,silver
19508,silvers,1,0,0,silver
19509,silverware,1,0,0,silverwar
19510,silvery,3,0,0,silveri
19511,simeon,1,0,0,simeon
19512,similar,69,0,0,similar
19513,similarity,1,0,0,similar
19514,similarly,4,0,0,similarli
19515,similitude,1,0,0,similitud
19516,simmer,1,0,0,simmer
19517,simmons,1,0,0,simmon
19518,simon,5,0,0,simon
19519,simple,119,0,0,simpl
19520,simpler,3,0,0,simpler
19521,simplest,6,0,0,simplest
19522,simplicity,9,0,0,simplic
19523,simplified,2,0,0,simplifi
19524,simply,184,0,0,simpli
19525,simpson,2,0,0,simpson
19526,simsbury,1,0,0,simsburi
19527,simulated,1,0,0,simul
19528,simultaneous,3,0,0,simultan
19529,simultaneously,5,0,0,simultan
19530,sin,41,0,0,sin
19531,since,249,0,0,sinc
19532,sincere,8,0,0,sincer
19533,sincerely,10,0,0,sincer
19534,sincerest,1,0,0,sincerest
19535,sincerity,4,0,0,sincer
19536,sinews,6,0,0,sinew
19537,sinewy,4,0,0,sinewi
19538,sinful,5,0,0,sin
19539,sing,39,0,0,sing
19540,singalese,1,0,0,singales
19541,singer,2,0,0,singer
19542,singers,7,0,0,singer
19543,singing,46,0,0,sing
19544,singing76,1,0,0,singing76
19545,single,149,0,0,singl
19546,singlehanded,1,0,0,singlehand
19547,singleness,1,0,0,singl
19548,singly,8,0,0,singli
19549,sings,5,0,0,sing
19550,singular,26,0,0,singular
19551,singular166,1,0,0,singular166
19552,singularly,14,0,0,singularli
19553,sinister,6,0,0,sinist
19554,sink,14,0,0,sink
19555,sinking,8,0,0,sink
19556,sinks,5,0,0,sink
19557,sinless,1,0,0,sinless
19558,sinned,2,0,0,sin
19559,sinner,5,0,0,sinner
19560,sinners,11,0,0,sinner
19561,sinning,1,0,0,sin
19562,sins,13,0,0,sin
19563,sinuosities,1,0,0,sinuos
19564,sioux,1,0,0,sioux
19565,sip,1,0,0,sip
19566,sir,85,0,0,sir
19567,sire,1,0,0,sire
19568,sister,42,0,0,sister
19569,sisterly,1,0,0,sisterli
19570,sisters,42,0,0,sister
19571,sit,43,0,0,sit
19572,site,1,0,0,site
19573,sites,1,0,0,site
19574,sits,11,0,0,sit
19575,sittest,1,0,0,sittest
19576,sittin,1,0,0,sittin
19577,sitting,32,0,0,sit
19578,sittings,2,0,0,sit
19579,situated,10,0,0,situat
19580,situation,82,0,0,situat
19581,situations,2,0,0,situat
19582,six,180,0,0,six
19583,sixpence,1,0,0,sixpenc
19584,sixteen,29,0,0,sixteen
19585,sixteenth,23,0,0,sixteenth
19586,sixth,13,0,0,sixth
19587,sixties,3,0,0,sixti
19588,sixty,54,0,0,sixti
19589,size,30,0,0,size
19590,sized,1,0,0,size
19591,sizes,8,0,0,size
19592,skeleton,3,0,0,skeleton
19593,skeletons,1,0,0,skeleton
19594,skeptical,4,0,0,skeptic
19595,skepticism,2,0,0,skeptic
19596,sketch,6,0,0,sketch
19597,sketched,2,0,0,sketch
19598,sketches,3,0,0,sketch
19599,sketching,2,0,0,sketch
19600,skies,5,0,0,sky
19601,skilful,4,0,0,skil
19602,skilfully,5,0,0,skil
19603,skill,68,0,0,skill
19604,skilled,53,0,0,skill
19605,skillet,3,0,0,skillet
19606,skillets,3,0,0,skillet
19607,skillful,3,0,0,skill
19608,skillfully,3,0,0,skill
19609,skim,1,0,0,skim
19610,skimming,1,0,0,skim
19611,skin,40,0,0,skin
19612,skinflint,1,0,0,skinflint
19613,skinned,5,0,0,skin
19614,skinners,1,0,0,skinner
19615,skins,11,0,0,skin
19616,skipped,2,0,0,skip
19617,skirmish,3,0,0,skirmish
19618,skirmishes,1,0,0,skirmish
19619,skirmishing,1,0,0,skirmish
19620,skirt,3,0,0,skirt
19621,skirted,1,0,0,skirt
19622,skirting,2,0,0,skirt
19623,skirts,6,0,0,skirt
19624,skull,4,0,0,skull
19625,skulls,1,0,0,skull
19626,sky,40,0,0,sky
19627,sky282,1,0,0,sky282
